Prev_start_date,Prev_expiry_date,New_drop_date,CnAdrPrf_ZIP,CnAttrCat_1_01_Comments,CnAttrCat_2_01_Comments,CnAttrCat_4_01_Description,CnAttrCat_5_01_Description,CnBio_Age,CnBio_Constit_Code,CnBio_ID,CnBio_Import_ID,CnMem_1_01_Consecutive_Years,CnMem_1_01_Cur_Category_description,CnMem_1_01_Cur_Expires_on,CnMem_1_01_Date_Joined,CnMem_1_01_Last_Dropped_Date,CnMem_1_01_Standing,Number_of_Records
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60532,,,,,39,Individuals,217937,01894-593-0000237438,0,Morton 4,,6/14/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,46545,,,,,,Individuals,217962,01894-593-0000237488,0,Morton 2,,6/15/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60707,,,,,,Individuals,217964,01894-593-0000237493,0,Morton 4,,6/15/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60614,,,,,,Individuals,217813,01894-593-0000237202,0,Morton 2,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60137,,,,,,Individuals,218016,01894-593-0000237604,0,Morton 4,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60525,,,,,28,Individuals,218037,01894-593-0000237645,0,Morton 2,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60563,,,,,,Individuals,218038,01894-593-0000237647,0,Morton 2,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60137,,,,,33,Individuals,218042,01894-593-0000237654,0,Morton 4,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60004,,,,,50,Individuals,218046,01894-593-0000237661,0,Morton 4,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60154,,,,,42,Individuals,218054,01894-593-0000237677,0,Morton 6,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60586,,,,,38,Individuals,218055,01894-593-0000237679,0,Morton 4,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60560,,,,,45,Individuals,218063,01894-593-0000237695,0,Morton 2,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60510,,,,,45,Individuals,218064,01894-593-0000237697,0,Morton 2,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60056,,,,,,Individuals,218071,01894-593-0000237711,0,Morton 4,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60134,,,,,35,Individuals,218072,01894-593-0000237713,0,Morton 4,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60188,,,,,,Individuals,218076,01894-593-0000237722,0,Morton 4,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,61704,,,,,,Individuals,218093,01894-593-0000237752,0,Morton 4,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60403,,,,,49,Individuals,218102,01894-593-0000237772,0,Morton 6,,6/16/13,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60504,,,,,,Individuals,201103,01894-593-0000202397,0,Morton 6,,9/23/11,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60491,,,Recipient,,,Individuals,178025,01894-593-0000161051,0,Morton 1,,5/19/09,9/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60177,,,,,,Individuals,218912,01894-593-0000239448,0,Morton 4,,7/11/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60115,,,,,,Individuals,219051,01894-593-0000239715,0,Morton 1,,7/20/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60527,,,,,,Individuals,219115,01894-593-0000239980,0,Morton 2,,7/20/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60119,,,,,,Individuals,219116,01894-593-0000239982,0,Morton 4,,7/20/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60623,,,,,44,Individuals,219129,01894-593-0000240012,0,Morton 2,,7/20/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60564,,,,,,Individuals,219083,01894-593-0000239913,0,Morton 2,,7/21/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60047,,,,,71,Individuals,219084,01894-593-0000239915,0,Morton 2,,7/21/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60148,,,,,,Individuals,219091,01894-593-0000239929,0,Morton 4,,7/21/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60640,,,,,,Individuals,219063,01894-593-0000239814,0,Morton 2,,7/21/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60564,,,,,35,Individuals,219067,01894-593-0000239830,0,Morton 4,,7/21/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60061,,,,,,Individuals,219068,01894-593-0000239832,0,Morton 4,,7/21/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60625,,,,,,Individuals,219075,01894-593-0000239881,0,Morton 4,,7/21/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60505,,,,,,Individuals,219189,01894-593-0000240147,0,Morton 6,,7/22/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60126,,,,,37,Individuals,219190,01894-593-0000240149,0,Morton 4,,7/22/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60491,,,,,,Individuals,219154,01894-593-0000240079,0,Morton 4,,7/23/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60189,,,,,,Individuals,219155,01894-593-0000240081,0,Morton 4,,7/23/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60515,,,,,71,Individuals,2614,19931203_JK_002614,0,Morton 2,,10/31/93,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60532,,,,,,Individuals,219162,01894-593-0000240096,0,Morton 4,,7/24/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60126,,,,,,Individuals,219145,01894-593-0000240063,0,Morton 1,,7/24/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60560,,,,,69,Individuals,219198,01894-593-0000240164,0,Morton 1,,7/24/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60514,,,,,,Individuals,219231,01894-593-0000240232,0,Morton 4,,7/25/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60302-1249,,,,,48,Individuals,219237,01894-593-0000240246,0,Morton 4,,7/25/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60467,,,,,62,Individuals,219252,01894-593-0000240282,0,Morton 2,,7/25/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60613,,,,,40,Individuals,219259,01894-593-0000240297,0,Morton 4,,7/26/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60451,,,,,34,Individuals,219260,01894-593-0000240299,0,Morton 4,,7/26/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60056,,,,,,Individuals,219285,01894-593-0000240349,0,Morton 4,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60124,,,,,61,Individuals,219275,01894-593-0000240331,0,Morton 2,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60618,,,,,,Individuals,219276,01894-593-0000240333,0,Morton 2,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60130,,,,,30,Individuals,219311,01894-593-0000240398,0,Morton 2,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60532,,,,,,Individuals,219312,01894-593-0000240400,0,Morton 2,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60517,,,,,,Individuals,219223,01894-593-0000240216,0,Morton 1,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60177,,,,,,Individuals,219302,01894-593-0000240381,0,Morton 4,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60521,,,,,,Individuals,219328,01894-593-0000240430,0,Morton 4,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60559,,,,,54,Individuals,219329,01894-593-0000240432,0,Morton 4,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,61008,,,,,,Individuals,219339,01894-593-0000240450,0,Morton 2,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60645,,,,,,Individuals,219346,01894-593-0000240464,0,Morton 2,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60453,,,,,,Individuals,219353,01894-593-0000240480,0,Morton 4,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60187,,,,,,Individuals,201488,01894-593-0000203212,0,Morton 4,,10/6/11,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60543,,,,,,Individuals,219355,01894-593-0000240484,0,Morton 6,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60471,,,,,,Individuals,219354,01894-593-0000240482,0,Morton 2,,7/29/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60516,,,,,31,Individuals,219362,01894-593-0000240499,0,Morton 4,,7/29/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60153,,,,,,Individuals,219294,01894-593-0000240367,0,Morton 1,,7/30/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60558,,,,,38,Individuals,219372,01894-593-0000240515,0,Morton 4,,7/30/13,10/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60516,,,,Donor,32,Individuals,217566,01894-593-0000236748,0,Morton 4,,5/22/13,9/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60305,,,,,45,Individuals,185144,01894-593-0000173940,0,Morton 4,,12/16/09,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60134,,,,,41,Individuals,219040,01894-593-0000239689,0,Morton 6,,7/17/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60169,,,,,64,Individuals,219135,01894-593-0000240024,0,Morton 2,,7/20/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60513,,,,,,Individuals,219088,01894-593-0000239923,0,Morton 4,,7/21/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60402,,,,,42,Individuals,219087,01894-593-0000239921,0,Morton 4,,7/21/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60007,,,,,40,Individuals,219096,01894-593-0000239939,0,Morton 4,,7/21/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60202,,,,,,Individuals,219079,01894-593-0000239888,0,Morton 2,,7/21/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60134,,,,,,Individuals,219112,01894-593-0000239974,0,Morton 2,,7/22/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60525,,,,,28,Individuals,219185,01894-593-0000240141,0,Morton 1,,7/22/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60133,,,,,,Individuals,219158,01894-593-0000240088,0,Morton 4,,7/23/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60177,,,,,36,Individuals,219159,01894-593-0000240090,0,Morton 4,,7/23/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60172,,,,,,Individuals,219167,01894-593-0000240104,0,Morton 2,,7/23/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60137,,,,,,Individuals,219168,01894-593-0000240106,0,Morton 4,,7/23/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60527,,,,,,Individuals,116946,01894-079-0051004,0,Morton 1,,5/4/00,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60525,,,,,,Individuals,219194,01894-593-0000240156,0,Morton 4,,7/24/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60546,,,,,44,Individuals,219202,01894-593-0000240172,0,Morton 4,,7/24/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60516,,,,,,Individuals,219262,01894-593-0000240305,0,Morton 2,,7/25/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60527,,,,,,Individuals,219264,01894-593-0000240307,0,Morton 6,,7/25/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60482,,,,,51,Individuals,219272,01894-593-0000240324,0,Morton 6,,7/25/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60453,,,,,,Individuals,219326,01894-593-0000240425,0,Morton 4,,7/25/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60558,,,,,57,Individuals,219280,01894-593-0000240341,0,Morton 1,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60516,,,,,,Individuals,219289,01894-593-0000240356,0,Morton 4,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60622,,,,,,Individuals,219290,01894-593-0000240358,0,Morton 4,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60187,,,,,35,Individuals,219279,01894-593-0000240339,0,Morton 4,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60513,,,,,,Individuals,219308,01894-593-0000240392,0,Morton 2,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60647,,,,,,Individuals,219315,01894-593-0000240406,0,Morton 2,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60532,,,,,,Individuals,219216,01894-593-0000240206,0,Morton 2,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60185,,,,,,Individuals,219298,01894-593-0000240373,0,Morton 2,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60559,,,,,35,Individuals,219307,01894-593-0000240389,0,Morton 6,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60137,,,,,55,Individuals,100772,01894-079-0026219,0,Morton 4,,10/14/96,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60626,,,,,,Individuals,219342,01894-593-0000240456,0,Morton 2,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60091,,,,,38,Individuals,219343,01894-593-0000240458,0,Morton 2,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60532,,,,,,Individuals,219350,01894-593-0000240473,0,Morton 2,,7/29/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60439,,,,,,Individuals,219358,01894-593-0000240490,0,Morton 4,,7/29/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60189,,,,,,Individuals,219366,01894-593-0000240506,0,Morton 2,,7/29/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60021,,,,,,Individuals,219377,01894-593-0000240524,0,Morton 6,,7/29/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60185,,,,,,Individuals,219367,01894-593-0000240507,0,Morton 1,,7/30/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60439,,,,,,Individuals,219368,01894-593-0000240508,0,Morton 2,,7/30/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60137,,,,,,Individuals,219403,01894-593-0000240558,0,Morton 6,,7/31/13,10/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60148,,,Recipient,,25,Individuals,210997,01894-593-0000222727,0,Morton 2,,9/28/12,1/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60532,,,,Donor,,Individuals,219011,01894-593-0000239634,0,Morton 1,,7/14/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60148,,,,,35,Individuals,219281,01894-593-0000240342,0,Morton 4,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60415,,,,,75,Individuals,219282,01894-593-0000240344,0,Morton 2,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60302,,,,,,Individuals,219287,01894-593-0000240353,0,Morton 6,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60564,,,,,,Individuals,219277,01894-593-0000240335,0,Morton 2,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60193,,,,,,Individuals,219283,01894-593-0000240346,0,Morton 4,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60638,,,,,,Individuals,219292,01894-593-0000240362,0,Morton 6,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60187,,,,,37,Individuals,219317,01894-593-0000240410,0,Morton 4,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60525,,,,,,Individuals,219318,01894-593-0000240412,0,Morton 6,,7/27/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,61401,,,,,69,Individuals,219336,01894-593-0000240446,0,Morton 1,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60467,,,,,,Individuals,219344,01894-593-0000240460,0,Morton 2,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60304,,,,,54,Individuals,219349,01894-593-0000240471,0,Morton 4,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60202,,,,,,Individuals,219352,01894-593-0000240478,0,Morton 4,,7/28/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60657,,,,,,Individuals,219213,01894-593-0000240201,0,Morton 4,,7/29/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60143,,,,,31,Individuals,219357,01894-593-0000240487,0,Morton 4,,7/29/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60175,,,,,,Individuals,219363,01894-593-0000240501,0,Morton 6,,7/29/13,10/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60477,,,,,64,Individuals,219375,01894-593-0000240521,0,Morton 6,,7/29/13,10/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60538-1346,,,,,62,Individuals,216789,01894-593-0000234610,0,Morton 2,,5/24/13,9/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60563,,,,,34,Individuals,216808,01894-593-0000234644,0,Morton 4,,5/24/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60532,,,,,,Individuals,217047,01894-593-0000235098,0,Morton 2,,5/24/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,80301,,,,,55,Individuals,217055,01894-593-0000235114,0,Morton 4,,5/24/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60148,,,,,20,Individuals,216893,01894-593-0000234805,0,Morton 2,,5/25/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60532,,,,,,Individuals,217041,01894-593-0000235087,0,Morton 2,,5/25/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60646,,,,,49,Individuals,217063,01894-593-0000235128,0,Morton 4,,5/25/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60304,,,,,34,Individuals,217064,01894-593-0000235130,0,Morton 6,,5/25/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60440,,,,,,Individuals,217092,01894-593-0000235187,0,Morton 2,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60563,,,,,31,Individuals,217093,01894-593-0000235189,0,Morton 2,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60025,,,,Donor,,Individuals,217116,01894-593-0000235230,0,Morton 4,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60652,,,,,39,Individuals,217117,01894-593-0000235232,0,Morton 4,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60148,,,,,,Individuals,217133,01894-593-0000235262,0,Morton 2,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60301,,,,,,Individuals,217139,01894-593-0000235273,0,Morton 2,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60007,,,,,,Individuals,217143,01894-593-0000235280,0,Morton 4,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60187,,,,,55,Individuals,217144,01894-593-0000235282,0,Morton 4,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60304,,,,,45,Individuals,217151,01894-593-0000235296,0,Morton 6,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60630,,,,,,Individuals,217152,01894-593-0000235298,0,Morton 6,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60016,,,,,,Individuals,217203,01894-593-0000235382,0,Morton 2,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60061,,,,,,Individuals,217215,01894-593-0000235405,0,Morton 4,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60134,,,,,49,Individuals,217216,01894-593-0000235407,0,Morton 4,,5/26/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60586,,,,,,Individuals,216953,01894-593-0000234914,0,Morton 2,,5/27/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60152,,,,,66,Individuals,217161,01894-593-0000235312,0,Morton 2,,5/27/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60523,,,,,,Individuals,217163,01894-593-0000235314,0,Morton 2,,5/27/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60647,,,,,,Individuals,217165,01894-593-0000235321,0,Morton 2,,5/27/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60540,,,,,,Individuals,217166,01894-593-0000235323,0,Morton 2,,5/27/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60490,,,,,,Individuals,217171,01894-593-0000235332,0,Morton 4,,5/27/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60554,,,,,66,Individuals,217174,01894-593-0000235337,0,Morton 2,,5/27/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60616,,,,,,Individuals,217180,01894-593-0000235346,0,Morton 2,,5/27/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60148,,,,,,Individuals,217181,01894-593-0000235348,0,Morton 2,,5/27/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60505-3566,,,,,,Individuals,217084,01894-593-0000235173,0,Morton 1,,5/28/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60525,,,,,,Individuals,217087,01894-593-0000235178,0,Morton 1,,5/28/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60302,,,,,,Individuals,217101,01894-593-0000235205,0,Morton 2,,5/28/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60189-7442,,,,,56,Individuals,217225,01894-593-0000235423,0,Morton 2,,5/29/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60525-2127,,,,,83,Individuals,217232,01894-593-0000235439,0,Morton 4,,5/29/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60302,,,,,47,Individuals,217196,01894-593-0000235373,0,Morton 2,,5/30/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60134-6056,,,,,,Individuals,217262,01894-593-0000235489,0,Morton 4,,5/30/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60462,,,,,40,Individuals,217263,01894-593-0000235491,0,Morton 4,,5/30/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60521,,,,,33,Individuals,217275,01894-593-0000235514,0,Morton 4,,5/30/13,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60067,,,,,,Individuals,217276,01894-593-0000235516,0,Morton 4,,5/30/13,8/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60601,,,,,,Individuals,201225,01894-593-0000202665,0,2 YR Morton 6,,10/3/11,1/1/14,Dropped,1
