FIPS,Female_life_Growth,Male_life_Growth,Per_young,Per_old,Per_white,Per_black,Per_hispanic,Per_single_mother,Per_NO_HighSchool,Per_college,Rate_median_income,Percent_divorced,Per_Evangelical_adherent,Per_Evangelical_congregations,Per_Obama,Per_Romney,Per_Rural,Per_diabetic,Per_Obese,Per_Physically_Inactive,Rate_Teen_Birth,Rate_Violent_Crime
1117,3.28999999999999,6.87,25.62,10.39,84,10.52,5.51,6.33,8.62,40.02,68883,16.19,.722608464736858,.747826086956522,.22,.77,22.9,8,28,24,26,156
1119,2.14,2.73999999999999,23.07,14.82,24.69,73.74,.77,16.9,24.58,13.64,21964,21.79,.536013956966021,.5,.77,.23,100,19,42,33,34, 
1121,.0300000000000011,1.39999999999999,23.58,13.87,65.49,32.1,1.98,11.92,23.36,12.31,36609,23.62,.761250844114072,.665071770334928,.42,.58,55.8,15,37,35,55,370
1123,2.14,4.78,22.47,17.21,70.86,26.75,2.33,8.79,22.43,17.12,39423,22.51,.682028401719905,.605633802816901,.33,.66,74.2,14,37,31,59,539
1125,.530000000000001,1.86,21.6,10.78,67.32,29.8,2.91,8.8,14.72,26.05,43538,17.45,.688332987765523,.668810289389068,.41,.58,25.5,12,35,29,31,447
1127,-2.34,.159999999999997,22.65,16.01,91.72,5.43,1.92,8.36,24.01,9.97,37161,25.83,.893100153360333,.829493087557604,.23,.76,74.1,15,35,38,59,212
1129,1.01000000000001,4.01000000000001,25.61,14.64,65.43,25.42,.63,8.2,19.33,10.14,40286,21.08,.718692005966322,.625,.34,.66,100,13,36,33,45,354
1131,1.33,2.33,27.57,14.35,26.78,72.87,.2,22.13,27.56,12.01,23750,20.52,.483149953132935,.472222222222222,.74,.26,100,18,43,35,52,193
1133,-.390000000000001,1.17,22.71,17.38,96.55,.85,2.63,7.25,29.06,11.47,32557,24.51,.901501030118709,.826666666666667,.13,.86,84.9,12,36,34,56,186
2013,2.34,4.92999999999999,7.17,3.66,22.34,15.76,16.02,16.96,20.04,17.77,57083,18.47, , , , , , , , , , 
2016,2.34,4.92999999999999,15.03,5.16,37.41,6.58,11.68,7.73,21.06,11.07,75179,22.85, , , , , , , , , , 
2020,2.34,4.92999999999999,26,7.22,67.3,5.51,7.53,8.97,7.91,32.31,75485,17.96, , , , , , , , , , 
2050,2.34,4.92999999999999,36.45,5.74,11.97,.45,1.33,12.74,20.79,12.49,52063,13.35, , , , , , , , , , 
2060,2.34,4.92999999999999,25.8,7.15,52.95,.1,4.35,7.08,8.78,19.57,80000,19.39, , , , , , , , , , 
2068,2.34,4.92999999999999,20,4.97,87.91,1.02,4.24,1.57,9.2,24.15,82898,12.2, , , , , , , , , , 
2070,2.34,4.92999999999999,33.17,7.31,18.8,.33,2.21,13.66,17.56,19.21,57681,17.23, , , , , , , , , , 
2090,2.34,4.92999999999999,25.8,6.27,77.59,4.53,5.87,8,6.99,27.71,68922,14.75, , , , , , , , , , 
2100,2.34,4.92999999999999,21.6,15.56,81.9,.2,1.23,4.42,4.98,31.57,51667,18.78, , , , , , , , , , 
2105, , ,18.93,13.21,50.32,.44,5.77,6.21,9.89,27.9,49545,16.43, , , , , , , , , , 
2110,2.34,4.92999999999999,23.7,7.85,69.91,.77,5.33,9.62,4.1,36.39,77465,19.13, , , , , , , , , , 
2122,2.34,4.92999999999999,24.03,10.7,85.02,.56,3.11,6.1,7.63,23.15,59256,18.82, , , , , , , , , , 
2130,2.34,4.92999999999999,24.05,9.55,68.26,.45,4.32,8.19,6.98,24.63,57243,24.3, , , , , , , , , , 
2150,2.34,4.92999999999999,28.97,6.4,57.1,1.11,7.81,7.74,8.84,24.55,66326,16.41, , , , , , , , , , 
2164,2.34,4.92999999999999,30.71,5.06,34.35,.45,5,11.21,13.45,19.84,51429,11.93, , , , , , , , , , 
2170,2.34,4.92999999999999,28.95,7.75,85.3,.99,3.78,6.79,7.73,20.93,70343,18.17, , , , , , , , , , 
2180,2.34,4.92999999999999,34.18,5.87,16.73,1.57,1.37,13.75,16.21,15.67,52435,15.07, , , , , , , , , , 
2185,2.34,4.92999999999999,31.99,4.3,31.67,.52,3.51,16.02,17.07,17.64,76667,15.28, , , , , , , , , , 
2188,2.34,4.92999999999999,35.26,5.96,11.78,.35,1.17,16.64,20.53,12.21,59893,13.19, , , , , , , , , , 
2195, , ,21.8,10.94,72.62,1.93,3.71,4.8,5.42,24.2,64216,18.2, , , , , , , , , , 
2198, , ,25.41,10.03,50.05,.13,2.42,7.87,11.38,16.1,45513,19.69, , , , , , , , , , 
2201,2.34,4.92999999999999, , , , , , , , , , , , , , , , , , , , 
2220,2.34,4.92999999999999,22.21,9.91,67.49,.38,5,6.72,7.11,34.73,69798,18.31, , , , , , , , , , 
2230, , ,19.37,8.14,82.44,.9,1.45,8.6,5.04,28.75,73000,17.06, , , , , , , , , , 
2232,2.34,4.92999999999999, , , , , , , , , , , , , , , , , , , , 
2240,2.34,4.92999999999999,27.59,8.56,81.24,2.33,3.23,5.75,8.19,20.77,59917,15.48, , , , , , , , , , 
2261,2.34,4.92999999999999,24.66,8.05,71.74,.54,1.1,6.96,8.39,24.54,62238,18.82, , , , , , , , , , 
2270,2.34,4.92999999999999,41.72,5.15,3.36,.12,.44,20.07,25.36,6.93,39583,11.36, , , , , , , , , , 
2275, , ,23.93,16.79,70.25,.89,2.25,11.95,9.64,19.33,50000,22.16, , , , , , , , , , 
2280,2.34,4.92999999999999, , , , , , , , , , , , , , , , , , , , 
2282,2.34,4.92999999999999,20.38,6.16,38.44,5.47,8.21,10.42,6.2,25.8,74844,21.57, , , , , , , , , , 
2290,2.34,4.92999999999999,27.4,10.07,22.2,.07,1.43,12.2,20.25,10.08,35335,18.02, , , , , , , , , , 
4001,1.16000000000001,1.2,31.98,11.39,24.49,.41,6.12,13.89,26.86,10.13,31011,17.9,.109775548047507,.553030303030303,.66,.32,74.1,14,33,28,61,75
4003,2.37,2.54000000000001,23.06,17.06,81.14,3.77,32.09,8.02,14.95,21.85,45906,21.57,.259519586412573,.632850241545894,.37,.61,36.3,9,24,24,55,564
4005,3.46000000000001,3.85000000000001,23.91,8.75,61.84,1.23,13.38,8.53,13.15,31.47,49615,15.12,.270226676495664,.538461538461538,.56,.41,31.5,7,25,17,38,372
4007,1.5,2.77000000000001,21.77,22.62,79.11,.42,17.76,8.09,15.91,15.51,37905,24.74,.268847147581546,.58695652173913,.36,.62,41.1,12,26,25,83,488
4009,1,1.63,28.34,11.8,72.34,2.21,30.13,11.65,17.39,14.43,43083,19.73,.0965281171629229,.369230769230769,.3,.68,46.4,10,33,27,59,1627
4011,1,1.63,29.07,11.7,82.57,.65,46.41,8.11,13.57,11.94,49390,21.91,.128549450132006,.526315789473684,.44,.53,46.6,9,36,26,74,276
4012,4.10000000000001,7.28999999999999,17.71,32.68,70.97,1.06,23.06,7.73,24.63,9.34,32220,27.78,.471383984682165,.692307692307692,.33,.65,56.3,13,30,34,82,402
4013,3.03,5.5,26.56,11.91,80.68,4.88,29.36,8.66,14.24,29.12,55099,18.36,.358326437412024,.524575902566333,.43,.55,2.4,8,24,19,55,422
4015,1.25999999999999,3.48,20.97,22.62,89.86,1,14.68,6.38,16.1,12.2,40573,24.85,.294627141733402,.697841726618705,.28,.7,23,12,27,30,60,218
4017,2.22,3.59,30.22,12.89,48.62,.9,10.69,12.14,19.63,14.34,38975,17.62,.297721424919264,.505154639175258,.45,.53,54.1,14,32,25,69,372
4019,2.47,4.34,23.1,15.22,77.72,3.58,34.12,8.49,13.04,29.46,46341,21.11,.251650309982179,.569182389937107,.52,.46,7.5,8,26,20,47,463
4021,4.73,7.69,26.21,14.02,75.74,4.34,28.81,8.39,15.54,18.07,51212,18.74,.251348032944946,.63265306122449,.4,.58,21.9,10,30,24,65,238
4023,3.8,4.17999999999999,30.87,12.9,68.72,.56,82.28,11.69,28.82,17.96,38092,17,.107721469997464,.674418604651163,.68,.3,26.9,7,22,18,59,167
4025,3.42,4.76000000000001,19.35,23.46,91.04,.54,13.41,5.88,10.17,24.18,44084,24.3,.418740723947208,.65,.34,.64,33.2,9,22,21,51,330
4027,4.10000000000001,7.28999999999999,28.26,15.88,75.76,2.06,58.97,11.14,28.13,13.87,41441,17.02,.25054815765549,.652482269503546,.41,.57,10.4,10,29,24,72,388
5001,1.52000000000001,3.24000000000001,23.23,16.37,72.29,24.36,2.47,8.23,19.23,13,38986,24.77,.715053219552307,.621212121212121,.38,.6,34.7,13,36,37,66,366
5003,.0300000000000011,1.94,24.64,15.95,68.96,25.76,4.6,9.33,18.45,12.5,35657,21.91,.730641468416917,.65,.36,.61,51.7,12,39,39,67,306
5005,.160000000000011,1.63999999999999,18.11,27.75,97.09,.27,1.72,5.91,14.69,14.89,35589,23.96,.703474797417937,.804347826086957,.27,.71,65.8,11,28,33,51,111
5007,2.05,5.47,27.8,12.14,85.36,1.14,15.2,7.11,15,27.56,52159,16.52,.665631217769115,.772881355932203,.29,.69,25.2,7,28,28,52,241
5009,.310000000000002,1.73,23.3,17.86,96.55,.26,1.87,6.59,15.27,14.2,37703,21.52,.855031356877457,.836734693877551,.24,.73,62.2,12,29,32,55,317
5011,.489999999999995,3.18000000000001,23.72,17.86,61.75,28.51,12.24,10.35,26.16,11.41,32337,21,.614827226782941,.517241379310345,.4,.58,49.6,14,32,33,77,297
5013,.460000000000008,4.11999999999999,21.51,16.8,74.54,23.83,1.22,10.01,20.4,6.68,30625,28.89,.828270002430825,.772727272727273,.3,.67,100,13,34,37,44,80
5015,.420000000000002,2.63,22.44,18.33,90.24,.35,12.49,6.31,19.64,17.08,36031,20.98,.730986438368749,.767123287671233,.36,.6,72.8,11,26,28,70,261
5017,.86999999999999,1.79000000000001,23.5,17.82,41.86,54.7,4.3,13.48,29.31,13.17,23954,27.19,.674942030711723,.58974358974359,.61,.38,54.3,15,38,36,75,811
5019,.560000000000002,1.17,19.74,14.63,73.63,24.2,3.95,8.23,15.85,22.34,32998,18.73,.784682109283258,.69047619047619,.45,.52,54.4,11,34,31,30,361
5021,.329999999999998,3.07000000000001,22.36,19.96,97.84,.33,1.25,7.26,25.53,9.26,31135,24.38,.887695449008807,.842105263157895,.34,.63,58.9,13,32,35,65,126
5023,1.5,3.05,20.08,23.3,97.38,.42,1.95,4.91,18.49,16.24,38510,23.15,.737600753599136,.82258064516129,.22,.75,75.5,13,27,32,51,257
5025,.489999999999995,3.18000000000001,25.14,15.71,85.79,12.82,1.63,10.21,14.48,14.02,34292,18.42,.794567358470212,.638888888888889,.26,.71,100,12,33,28,52,69
5027,1.90000000000001,2.60000000000001,22.81,16.05,60.5,36.88,2.11,11.71,15.56,20.46,36163,22.81,.576140283111453,.452054794520548,.38,.61,57.5,13,32,30,52,445
5029,.429999999999993,2.8,24.24,17.2,85.12,11.85,3.58,10.15,17.7,13.97,31890,27.02,.628956722387416,.696969696969697,.39,.58,70.5,12,33,30,66,292
5031,.890000000000001,2.45999999999999,24.96,11.85,83.95,12.75,4.33,10.48,15.89,23.7,40221,20.35,.815296913805196,.758823529411765,.33,.64,32.2,11,33,32,51,368
5033,.689999999999998,1.61999999999999,26.48,12.87,91.13,1.4,5.98,9.6,21.1,13.17,40409,20.22,.818880981452399,.8359375,.24,.74,52,9,33,30,60,249
5035,2.10000000000001,1.89,29.3,10.61,46.58,50.53,2.07,19.9,22.82,13.49,35264,24.18,.669818125555487,.607594936708861,.57,.41,20.9,14,38,33,90,1626
5037,2.08,2.86,25.55,15.11,75.38,22.36,1.42,11.94,22.23,11.96,38432,21.74,.74098148663348,.711864406779661,.34,.64,56.8,12,34,36,64,499
5039,.460000000000008,4.11999999999999,24.57,17.79,54.88,43.4,2.17,8.29,20.01,12.74,30011,24.5,.596396338061663,.45,.43,.54,52.6,13,34,34,69,358
5041,.86999999999999,1.79000000000001,26.28,15.36,48.01,47.52,4.18,13.82,24.54,13.41,30786,22.82,.724094786151334,.615384615384615,.55,.43,31.4,14,38,33,87,819
5043,-.490000000000009,2.79000000000001,23.69,14.4,69.76,27.91,2.39,11.18,18.1,19.78,32038,23.01,.671267784436394,.573529411764706,.4,.59,48.6,12,36,33,48,429
5045,1.38000000000001,4.55,24.5,9.91,85.57,10.23,3.78,8.12,12.44,25.91,47649,17.72,.738802227309945,.777777777777778,.33,.65,38.8,10,33,28,36,301
5047,.320000000000007,2.53,24.6,16.77,95.27,.99,2.11,7.19,16.3,12.37,34819,25.86,.752044965319302,.739130434782609,.26,.71,82.6,12,34,31,55,240
5049,-1.92999999999999,1.54000000000001,21.13,22.74,97.12,.31,.84,5.17,19.02,11.52,33281,24.89,.925147791015315,.836734693877551,.32,.65,92.9,12,31,30,51,245
5051,.759999999999991,1.94,21.01,20.81,85.69,8.32,4.71,7.88,14.89,20.62,38210,27,.612138195632958,.694300518134715,.34,.64,36.9,11,28,28,57,629
5053,1.23,3.36999999999999,24.18,14.47,95.51,2.31,2.09,5.16,15.95,15.15,50927,16.3,.850618945788433,.76,.23,.75,75,10,36,34,48,206
5055,-1.23,3.05000000000001,25.18,14.1,97.31,.65,2.16,8.68,17.78,12.14,39090,22.82,.861301777537679,.81,.29,.66,41.5,11,34,28,66,272
5057,-.0400000000000063,2.97999999999999,26.27,14.74,64.88,30.08,11.59,11.1,19.53,14.51,34885,21.75,.638481894487384,.567164179104478,.36,.62,55.8,13,36,32,78,495
5059,.88000000000001,1.76000000000001,23.49,15.5,86.69,10.25,2.73,7.18,18.81,12.34,38188,25.03,.801755246512881,.765957446808511,.34,.63,66,11,35,35,65,121
5061,-.930000000000007,2.23,26.49,15.57,69.32,21.2,9.39,12.78,22.95,12.73,37146,23.81,.678671247016747,.610169491525424,.33,.65,67.5,13,35,34,70,287
5063,-.829999999999998,1.24000000000001,23.98,15.2,95.1,2.3,5.44,7.74,18.5,13.24,34878,21.6,.811097712245115,.794392523364486,.26,.7,68.6,12,30,33,59,586
5065,-1.92999999999999,1.54000000000001,19.15,22.99,95.48,1.88,.83,7.37,19.92,12.67,31865,21.9,.837732759921345,.786885245901639,.29,.67,100,10,29,32,56,50
5067,-1.46000000000001,3.75,20.49,15.72,80.6,16.98,2.33,10.67,24.75,7.97,31352,27.75,.843254882956842,.780821917808219,.39,.57,65.1,12,32,37,78,583
5069,1.30999999999999,2.53,24.03,13.05,42.6,54.57,1.59,14.91,17.4,16.87,37682,25.24,.582877245669259,.558510638297872,.64,.35,30.9,14,38,35,70,1087
5071,-1.28,2.63999999999999,24.92,14.5,94.71,1.58,11.85,8.1,23.62,15.97,31400,24.61,.801501111157701,.816666666666667,.35,.63,71.4,11,35,31,66,197
5073,.340000000000003,1.52,23.6,18.93,61.38,37.07,1.51,10.05,22.4,12.76,30152,24.24,.741019935516098,.652173913043478,.4,.58,100,13,31,33,53,257
5075,-.670000000000002,2.8,22.9,17.95,97.39,.67,.94,7.77,24.25,9.37,32337,23.62,.877840604423683,.805555555555556,.32,.64,63.6,13,34,34,49,190
5077,.829999999999998,3.06999999999999,21.53,14.92,42.24,55.95,1.62,14.01,31.32,6.53,25270,27.62,.703957121321291,.647058823529412,.62,.37,63.5,13,37,38,77,350
5079,-.490000000000009,2.79000000000001,20.06,12.13,66.4,30.32,2.83,15.34,29.12,9.03,31480,24.59,.731390617700756,.725,.38,.59,100,11,36,31,61,132
5081,-.930000000000007,2.23,23.65,16.82,74.8,19.8,2.67,9.11,17.91,12.46,38564,22.82,.806956813980844,.627450980392157,.31,.67,68.5,12,33,32,58,145
5083,-.540000000000006,.170000000000002,24.82,17.74,94.22,1.17,2.4,6.81,21.81,11.2,38447,24.82,.819451689480646,.778947368421053,.27,.69,71,12,29,32,64,254
5085,1.09999999999999,2.38,27.5,11.08,89.77,6.38,3.23,9.85,14.42,17.3,51096,20.45,.803021467404821,.763157894736842,.23,.74,44.8,11,34,31,49,410
5087,.709999999999994,2.68000000000001,24.55,14.88,95.3,.2,4.56,5.08,24.72,12.21,35579,21.38,.844032987879274,.829268292682927,.32,.65,100,12,30,30,47,270
5089,-.379999999999995,1.13,18.33,23.7,96.53,.01,1.49,4.03,15.2,14.51,34063,21.23,.801669477286429,.75,.29,.68,100,14,32,28,54,245
5091,.160000000000011,3.81,24.56,13.51,72.8,24.16,2.55,11.23,16.95,12.91,40200,24.22,.759156419287281,.74468085106383,.29,.69,40,13,38,36,75,989
5093,-1.45,.939999999999998,28.24,12.17,63.55,34.09,3.56,15.79,24.28,12.63,34267,23.06,.797720967794409,.725190839694656,.48,.49,36.3,13,39,43,89,890
5095,.829999999999998,3.06999999999999,23.85,18.57,57.07,41.12,1.57,12.8,28.5,13.71,28306,26.86,.711538768741056,.578947368421053,.49,.49,69,14,36,37,72,124
5097,-.149999999999991,1.74000000000001,21.07,21.89,95.06,.29,3.52,6.26,18.74,11.3,34934,21.42,.848430983797088,.806451612903226,.27,.7,100,12,28,29,52,44
5099,.340000000000003,1.52,24.6,17.6,67.07,31.52,2.4,10.28,23.64,10.3,38006,23.5,.49344833551765,.514285714285714,.39,.59,69.2,14,35,35,73,164
5101,-.409999999999997,2.8,20.91,19.79,94.95,.42,.47,5.76,20.23,12.64,29702,20.1,.952303567741999,.862068965517241,.25,.71,100,13,35,33,43,221
5103,-.0100000000000051,2.19,23.53,16.95,57.12,39.97,1.62,12.74,16.84,13.18,33008,27.44,.55965710562295,.49618320610687,.45,.54,56.4,14,37,36,81,371
5105,.429999999999993,2.8,22.34,16.78,94.94,2.44,2.06,5.73,18.51,11.5,42514,23.15,.887825321443975,.833333333333333,.3,.66,100,12,32,34,49,250
5107,.159999999999997,1.45,28.55,14.89,35.81,63.05,1.3,20.41,27.08,12.23,28225,29.49,.558929224490226,.508474576271186,.66,.33,48,15,39,39,94,1584
5109,-.450000000000003,1.67,25,16.89,90.61,3.53,6.14,9.94,21.17,11.31,32457,23.68,.839280216208819,.789473684210526,.22,.75,100,12,31,29,51,126
5111,-1.47000000000001,.100000000000009,24.45,15.6,90.62,6.88,2.21,11.28,27.16,9.43,31939,28.92,.889642931718522,.808988764044944,.32,.66,71.1,12,37,38,84,497
5113,-.450000000000003,1.67,23.85,19.73,92.32,.18,5.51,6.74,18.44,10.6,32395,25.47,.791778708124505,.857142857142857,.2,.77,73.4,11,38,32,68,260
5115,.329999999999998,3.08999999999999,23.22,12.88,90.64,3.31,6.36,7.59,17.78,20.43,40325,20.35,.750277562430011,.854304635761589,.25,.72,54.5,10,32,26,48,266
5117,.629999999999995,2.23,21.95,19.13,86.3,12.85,1,5.4,23.28,9.86,36194,21.46,.744605043211279,.758620689655172,.28,.69,100,11,32,32,49,113
5119,1.40000000000001,3.69,24.16,11.89,59.76,34.79,5.43,11.93,11.22,31.29,45897,22.64,.578480119746056,.63016157989228,.55,.43,12.3,11,32,29,60,1104
5121,.299999999999997,2.59999999999999,23.15,18.56,97.06,.38,1.52,6.37,20.04,11.47,33072,22.75,.821514729366994,.907407407407407,.34,.62,67.4,13,35,33,57,35
5123,1.59999999999999,3.98,24.25,12.18,45.27,51.98,4.17,18.11,25.88,10.15,26360,30.03,.653369675594036,.571428571428571,.59,.4,51.6,13,38,41,97,509
5125,1.51000000000001,2.81,24.29,14.94,91.78,4.51,3.55,7.67,11.43,22.9,52982,20.82,.772883406366345,.828767123287671,.27,.7,36.2,11,31,26,39,272
5127,-.149999999999991,1.74000000000001,25.77,17.17,90.16,.27,6.81,7.22,24.04,11.14,38910,23.23,.846813956698273,.839285714285714,.25,.72,70.4,11,32,33,76,230
5129,-.409999999999997,2.8,20.96,20.85,96.72,0,1.4,6.43,27.1,8.47,29384,27.69,.894781771220943,.888888888888889,.22,.73,100,13,31,34,50,119
5131,.159999999999997,2.75,25.31,12.91,83.06,5.9,11.85,8.79,17.77,18.97,40680,22.43,.669689376894109,.730232558139535,.3,.67,20.8,10,30,34,61,632
5133,-.310000000000002,2.12,29.07,12.33,70.4,4.25,29.75,10.44,30.03,9.16,35289,22.13,.769790177426162,.74,.24,.72,63.6,12,32,33,79,259
5135,-.909999999999997,1.20999999999999,21.43,23.72,96.3,.44,1.54,6.16,16.96,12.82,29590,28.08,.806474590139516,.756410256410256,.29,.68,80.1,12,28,34,60,177
5137,-.540000000000006,3.08999999999999,20.67,22.28,98.83,.06,1.31,4.84,20.8,11.76,31364,24.52,.846690329121308,.878048780487805,.25,.71,100,12,32,36,56,228
5139,-.299999999999997,1.34,24.26,15.65,64.59,32.84,3.33,11.9,18.43,16.49,37794,25.21,.6526245001381,.645569620253165,.36,.62,54.5,12,31,28,71,572
5141,-.540000000000006,3.08999999999999,20.85,22.7,96.24,1.08,2.5,6.4,18.65,12.67,32906,25.37,.800754827958043,.857142857142857,.28,.68,100,12,31,35,60,259
5143,2.11999999999999,4.53,25.28,9.61,80.8,3.28,15.02,8.44,17.85,27.63,41474,17.71,.591911807892043,.756363636363636,.4,.56,25.5,9,30,24,47,397
5145,1.25999999999999,2.45,23.93,14.01,91.7,4,3.63,7.85,17.46,18.38,41618,19.66,.866152108433735,.805825242718447,.22,.75,54.3,10,31,28,50,255
5147,.629999999999995,2.23,22.59,17.74,69.58,28.69,.46,10.01,27.14,9.57,27047,27.5,.73560311284111,.678571428571429,.5,.46,100,13,34,35,82,174
5149,-.219999999999999,2.59,26.12,14.91,87.5,1.2,18.5,5.73,29.23,10.5,37477,23.13,.69116787620658,.752941176470588,.29,.68,79.1,13,36,29,83,296
6001,5.48999999999999,8.00999999999999,22.72,11,46.18,12.46,22.22,8.05,14,40.81,70821,16.57,.242194626386296,.493125572868928,.78,.19,.4,7,20,17,27,775
6003,2.8,5.03999999999999,24.34,11.4,66.07,0,7.03,4.2,7.99,31.99,59018,13.33,1,1,.6,.36,100,9,25,20, ,1104
6005,.590000000000003,4.63,16.93,20.01,87.48,2.27,12.23,5.17,12.68,18.75,56180,24.65,.353273671478268,.595744680851064,.39,.58,60.4,10,25,18,24,298
6007,1.01000000000001,3.34999999999999,21.05,15.25,83.32,1.53,13.9,7.7,13.91,23.98,42971,21.11,.304381277774431,.638613861386139,.46,.5,18.9,9,25,17,28,383
6009,2.93000000000001,5.69,19.74,20.75,91,1.08,10.24,4.66,7.61,20.69,55256,19.89,.118265829821832,.655737704918033,.4,.57,75.4,9,26,21,25,192
6011,2.02,8.45,29.84,11.9,68.04,.95,53.81,11.59,29.49,13.04,49558,15.51,.0970330145248877,.448275862068966,.38,.6,31.7,8,25,18,51,232
6013,4.56,6.67,24.97,12.29,63.24,9.13,23.9,7.57,11.49,38.36,79135,17.2,.200995214537468,.539877300613497,.66,.32,.8,7,24,18,24,424
6015,1.89999999999999,3.51000000000001,22.21,14.04,72.84,3.28,17.52,10.32,21.75,14.26,37588,23.22,.449826712874701,.6875,.43,.54,33.7,8,27,18,54,383
6017,5.22000000000001,6.89999999999999,23.07,14.2,87.76,.76,11.8,5.54,7.01,30.82,68815,17.37,.317936579762609,.584745762711864,.4,.58,34.7,8,21,15,19,272
6019,2.21000000000001,4.83,29.98,9.98,60.01,5.05,49.76,11.91,27.17,19.47,46903,17.24,.26191238570221,.660485021398003,.47,.51,10.8,9,29,21,57,509
6021,1.45,4.56999999999999,28.16,13.01,78.29,.93,36.64,9.31,26.04,15.51,43239,19.09,.237998011604203,.63265306122449,.36,.61,40.9,8,27,19,50,223
6023,3.11,4.78,20.15,13.06,82.66,1.19,9.56,8.48,9.79,26.34,40376,20.55,.319603923573985,.548022598870056,.6,.34,29.8,9,26,19,28,390
6025,4.18000000000001,7.05999999999999,29.33,10.43,67.41,3.49,79.59,15.41,36.55,12.75,39402,17.71,.188617713007168,.650406504065041,.64,.35,17.4,7,25,23,64,334
6027,2.28999999999999,4.14,21.6,18.8,77.69,1.11,18.67,6.74,11.16,22.55,49571,21.92,.18739290117266,.605263157894737,.43,.54,46.4,9,23,18,40,443
6029,2.62,5.27000000000001,30.4,8.94,69.03,5.67,48.53,11.95,28.77,14.65,48021,17.87,.284552375224369,.708943089430894,.38,.59,10.2,8,29,24,65,586
6031,2.54000000000001,6.5,27.74,7.79,72.01,7.21,50.15,9.62,29.29,12.45,48838,17.41,.118097387797122,.696428571428571,.41,.57,10.9,7,28,22,67,405
6033,.769999999999996,3.27,21.5,17.35,84.56,2.24,16.75,8.02,12.8,16.18,39525,24.6,.325613292577788,.54320987654321,.56,.4,33.1,10,27,18,44,444
6035,.939999999999998,3.02999999999999,17.41,9.6,70.04,8.71,17.36,6.39,20.19,12.37,52484,22.42,.377965972742637,.731707317073171,.29,.68,70.5,7,27,18,35,321
6037,5.2,7.29000000000001,24.8,10.72,52.38,8.62,47.45,9.71,23.93,29.23,56266,16.22,.15623881908616,.562792309024771,.69,.29,.6,8,22,19,38,558
6039,2.18000000000001,5.61,28.51,11.25,80.91,3.32,52.83,10.66,32.24,14.05,47724,17.42,.18857817361499,.706349206349206,.39,.59,32.9,9,30,20,64,462
6041,6.27,7.53,20.66,16.35,79.92,2.98,14.9,5.18,8.02,53.97,89605,20.57,.0802889134079625,.348039215686274,.74,.24,6.5,6,15,13,14,213
6043,1.98,4.56999999999999,18.49,20.49,89.43,.98,9.44,7.1,11.33,20.49,49174,20.97,.264999855678625,.645161290322581,.39,.57,100,9,24,21,22,236
6045,2.92,5.45,22.29,15.37,82.94,1.08,21.67,8.2,16.4,22.1,44527,23.01,.170931346243399,.453781512605042,.66,.29,45.2,7,23,18,39,604
6047,2.44,5.70999999999999,31.81,9.23,67.12,3.88,54.4,12.65,33.34,12.32,43945,15.81,.191174970936364,.645833333333333,.52,.46,14.3,7,32,20,52,616
6049,.939999999999998,3.02999999999999,22.11,19.34,87.54,1.13,13.46,5.95,16.88,16.18,35402,21.53,.238876033057851,.5,.28,.7,70,9,25,20,42,251
6051,2.8,5.03999999999999,21.14,9,80.71,1.28,25.78,6.06,13.66,30.31,60469,15.46,.0289441090042351,.5,.52,.45,45.8,7,21,14,25,396
6053,5,5.98999999999999,26.83,10.58,72.02,3.12,54.56,8.69,29.48,23.24,59737,15.95,.115206606365925,.536585365853659,.66,.32,9.8,7,22,16,55,499
6055,3.63,4.67,23.15,15.02,81.25,2,31.47,5.57,17.41,30.72,68641,19.19,.186650747384394,.544554455445545,.62,.36,13.4,7,22,16,27,511
6057,2.89,5.20999999999999,19.61,19.08,92.38,.53,8.32,5.13,5.1,32.44,58077,20.97,.564404299980917,.517241379310345,.46,.51,42.1,7,21,14,18,294
6059,4.3,6.59,24.69,11.44,61.97,1.66,33.25,6.91,16.57,36.18,75762,16.02,.251096230329158,.588545095457538,.45,.53,.1,7,21,16,28,243
6061,4.45999999999999,6.71000000000001,24.56,15.13,84.68,1.34,12.59,6.05,6.57,34.65,74645,17.54,.434775307413988,.604743083003953,.39,.59,13.8,8,20,14,17,230
6063,.530000000000001,3.39,18.5,20.17,91.46,1.36,8.01,6.52,9.33,21.05,44151,26.76,.371017059846664,.560975609756098,.4,.57,74,9,24,20,23,607
6065,3.91,7.12,28.63,11.72,66.02,6.3,44.95,8.96,20.74,20.59,58365,17.47,.246978868960551,.65,.49,.49,4.6,9,28,22,42,341
6067,3.11,5.7,25.75,11.1,60,10.23,21.21,9.93,14.75,27.66,56553,19.89,.29967601459283,.562785388127854,.57,.41,2.1,8,28,19,38,634
6069,4.03,5.60000000000001,29.42,9.71,76.21,1.33,55.58,9.66,24.73,18.27,65570,15.1,.0754781262098335,.65625,.58,.4,24,7,24,16,37,427
6071,3.34,5.67999999999999,29.55,8.75,61.29,8.71,48.63,11.2,22.21,18.58,55853,17.61,.299251960411144,.653061224489796,.51,.46,4.7,8,28,21,47,485
6073,4.17,5.73,23.57,11.29,71.31,5.03,31.62,7.75,14.74,34.18,63857,17.05,.222396793952228,.566279069767442,.52,.46,3.3,7,23,17,35,410
